"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	900	868	"ROOT"
"2"	1	2	889	868	"Genetic"
"3"	1	3	888	868	"Genetic"
"4"	1	4	886	868	"Genetic"
"5"	1	5	886	868	"Genetic"
"6"	1	6	886	868	"Genetic"
"7"	1	7	886	868	"Genetic"
"8"	1	8	885	868	"Genetic"
"9"	4	9	884	868	"Genetic"
"10"	4	10	884	868	"Genetic"
"11"	4	11	884	868	"Genetic"
"12"	4	12	884	868	"Genetic"
"13"	4	13	884	868	"Genetic"
"14"	4	14	884	868	"Genetic"
"15"	4	15	884	868	"Genetic"
"16"	4	16	884	868	"Genetic"
"17"	4	17	884	868	"Genetic"
"18"	6	18	883	868	"Genetic"
"19"	7	19	883	868	"Genetic"
"20"	1	20	882	868	"Genetic"
"21"	4	21	881	868	"Genetic"
"22"	9	22	881	868	"Genetic"
"23"	9	23	881	868	"Genetic"
"24"	9	24	881	868	"Genetic"
"25"	1	25	880	868	"Genetic"
"26"	4	26	880	868	"Genetic"
"27"	4	27	880	868	"Genetic"
"28"	4	28	880	868	"Genetic"
"29"	9	29	880	868	"Genetic"
"30"	18	30	880	868	"Genetic"
"31"	21	31	880	868	"Genetic"
"32"	21	32	880	868	"Genetic"
"33"	21	33	880	868	"Genetic"
"34"	23	34	880	868	"Genetic"
"35"	4	35	879	868	"Genetic"
"36"	4	36	879	868	"Genetic"
"37"	4	37	879	868	"Genetic"
"38"	9	38	879	868	"Genetic"
"39"	29	39	879	868	"Genetic"
"40"	34	40	879	868	"Genetic"
"41"	34	41	879	868	"Genetic"
"42"	38	42	878	868	"Genetic"
"43"	38	43	878	868	"Genetic"
"44"	38	44	878	868	"Genetic"
"45"	38	45	878	868	"Genetic"
"46"	9	46	877	868	"Genetic"
"47"	9	47	877	868	"Genetic"
"48"	9	48	877	868	"Genetic"
"49"	19	49	877	868	"Genetic"
"50"	33	50	877	868	"Genetic"
"51"	34	51	877	868	"Genetic"
"52"	42	52	877	868	"Genetic"
"53"	22	53	876	868	"Genetic"
"54"	33	54	876	868	"Genetic"
"55"	1	55	875	868	"Genetic"
"56"	1	56	875	868	"Genetic"
"57"	8	57	875	868	"Genetic"
"58"	9	58	875	868	"Genetic"
"59"	25	59	875	868	"Genetic"
"60"	31	60	875	868	"Genetic"
"61"	31	61	875	868	"Genetic"
"62"	42	62	875	868	"Genetic"
"63"	42	63	875	868	"Genetic"
"64"	42	64	875	868	"Genetic"
"65"	1	65	874	868	"Genetic"
"66"	1	66	874	868	"Genetic"
"67"	1	67	874	868	"Genetic"
"68"	18	68	874	868	"Genetic"
"69"	35	69	874	868	"Genetic"
"70"	39	70	874	868	"Genetic"
"71"	43	71	874	868	"Genetic"
"72"	43	72	874	868	"Genetic"
"73"	62	73	874	868	"Genetic"
"74"	1	74	873	868	"Genetic"
"75"	1	75	873	868	"Genetic"
"76"	1	76	873	868	"Genetic"
"77"	8	77	873	868	"Genetic"
"78"	9	78	873	868	"Genetic"
"79"	25	79	873	868	"Genetic"
"80"	62	80	873	868	"Genetic"
"81"	62	81	873	868	"Genetic"
"82"	1	82	872	868	"Genetic"
"83"	5	83	872	868	"Genetic"
"84"	9	84	872	868	"Genetic"
"85"	9	85	872	868	"Genetic"
"86"	42	86	872	868	"Genetic"
"87"	62	87	872	868	"Genetic"
"88"	62	88	872	868	"Genetic"
"89"	66	89	872	868	"Genetic"
"90"	66	90	872	868	"Genetic"
"91"	66	91	872	868	"Genetic"
"92"	66	92	872	868	"Genetic"
"93"	66	93	872	868	"Genetic"
"94"	67	94	872	868	"Genetic"
"95"	74	95	872	868	"Genetic"
"96"	77	96	872	868	"Genetic"
"97"	81	97	872	868	"Genetic"
"98"	81	98	872	868	"Genetic"
"99"	9	99	871	868	"Genetic"
"100"	9	100	871	868	"Genetic"
"101"	9	101	871	868	"Genetic"
"102"	9	102	871	868	"Genetic"
"103"	18	103	871	868	"Genetic"
"104"	25	104	871	868	"Genetic"
"105"	34	105	871	868	"Genetic"
"106"	34	106	871	868	"Genetic"
"107"	34	107	871	868	"Genetic"
"108"	57	108	871	868	"Genetic"
"109"	57	109	871	868	"Genetic"
"110"	59	110	871	868	"Genetic"
"111"	66	111	871	868	"Genetic"
"112"	74	112	871	868	"Genetic"
"113"	80	113	871	868	"Genetic"
"114"	82	114	871	868	"Genetic"
"115"	84	115	871	868	"Genetic"
"116"	87	116	871	868	"Genetic"
"117"	87	117	871	868	"Genetic"
"118"	87	118	871	868	"Genetic"
